Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,1000.0,1000.0,745.1288632231857,704.3155812212585,700.0,713.686868686704,700.0,170.0
1000.0,1000.0,1000.0,104.8711367768143,145.68441877874153,150.0,136.31313131329603,150.0,150.0
1000.0,0.0,77.77777777777783,97.09335899903647,97.09335899903654,95.00000000000006,95.0,100.0,100.0
1000.0,920.0,842.2222222222222,822.9066410009635,822.9066410009634,825.0,825.0,50.0,50.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,920.0,920.0,919.9999999999999,920.0,842.2222222222222,920.0,740.0,220.0
350.0,350.0,285.0,350.0,350.0,350.0,350.0,350.0,235.00000000000034
1000.0,1000.0,488.99546892365674,909.0909090909091,909.0909090909091,771.5504873294212,909.0909090909091,231.15570944116843,192.77777777777692
1000.0,1000.0,431.00453107634326,280.9090909090909,280.9090909090909,328.4495126705788,280.9090909090909,308.8442905588315,347.2222222222231
1000.0,1000.0,525.0,420.9090909090909,420.9090909090909,463.4495126705788,420.9090909090909,400.0,484.99999999999943
1000.0,1000.0,570.0,180.90909090909088,220.0,220.0,220.0,341.1111111111105,220.0
1000.0,1000.0,1000.0,200.0000000000001,200.0,346.55048732942123,200.0,248.88888888888948,325.0000000000005
1000.0,1000.0,1000.0,1000.0,250.0,80.0,300.0000000000001,341.1111111111107,199.99999999999966
1000.0,350.0,350.0,350.0,265.0,330.0,250.0,197.16189083820694,350.0
1000.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
1000.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
191.84210526315724,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1000.0,1000.0,1000.0,1000.0,1000.0,250.0,250.0,250.0,250.0
