Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
1000.0,191.22274042950505,263.72274042950505,374.30999999999995,374.30999999999995,374.30999999999995,359.2165176778358,355.0000000000001,355.0000000000001,347.3432279159136,310.55555555555526
374.30999999999995,374.30999999999995,374.30999999999995,224.30999999999995,224.30999999999995,224.30999999999995,195.78348232216422,199.99999999999986,199.9999999999999,192.3432279159133,155.55555555555588
374.30999999999995,374.30999999999995,374.30999999999995,365.69,265.69,265.69,259.2165176778358,255.00000000000006,255.00000000000006,262.6567720840866,299.4444444444447
374.30999999999995,374.30999999999995,374.30999999999995,224.30999999999995,224.30999999999995,189.30999999999995,130.78348232216416,216.12007407407407,199.99999999999991,192.3432279159134,160.26447295237017
374.30999999999995,374.30999999999995,374.30999999999995,374.30999999999995,374.30999999999995,265.69,359.21651767783584,238.87992592592593,255.0000000000001,262.6567720840865,294.7355270476299
374.30999999999995,374.30999999999995,374.30999999999995,224.30999999999995,224.30999999999995,355.0,224.30999999999995,227.2311851851851,211.11111111111092,192.3432279159134,160.26447295237026
374.30999999999995,374.30999999999995,374.30999999999995,224.30999999999995,344.30999999999995,200.0,299.74518434450266,306.63977777777797,315.0000000000001,293.7738452808298,294.7355270476298
374.30999999999995,374.30999999999995,374.30999999999995,299.44433188800383,210.69000000000005,255.0,155.25481565549737,148.36022222222198,139.99999999999977,161.2261547191702,160.26447295237102
374.30999999999995,374.30999999999995,140.69000000000005,155.55566811199628,242.50000000000034,200.0,321.36592676660825,306.63977777777797,315.0000000000001,316.2261547191702,315.2644729523708
374.30999999999995,374.30999999999995,330.69000000000005,310.55566811199617,312.50000000000034,355.0,224.30999999999995,224.30999999999995,224.30999999999995,224.30999999999995,224.30999999999995
374.30999999999995,374.30999999999995,224.30999999999995,224.31000000000006,224.30999999999995,224.30999999999995,305.0,305.0,305.0,305.0,313.88888888888897
374.30999999999995,374.30999999999995,365.69000000000005,365.69,365.69000000000005,305.0,150.0,150.0,150.00000000000003,150.0,158.88888888888897
374.30999999999995,374.30999999999995,365.69000000000005,224.30999999999992,224.30999999999995,150.0,305.0,305.0,305.0,305.0,296.11111111111103
374.30999999999995,374.30999999999995,224.30999999999995,224.31000000000006,224.30999999999995,305.0,224.30999999999995,162.840518518518,150.00000000000006,229.99403791436782,205.55555555555543
374.30999999999995,374.30999999999995,350.23870877192974,354.9999128900055,310.5555555555559,310.5555555555556,310.55555555555543,292.15948148148135,305.0,225.00596208563215,313.888888888889
374.30999999999995,374.30999999999995,140.69000000000005,199.99994039610863,155.55555555555554,155.55555555555566,155.55555555555554,162.8405185185186,149.99999999999997,256.41869319365213,158.8888888888888
374.30999999999995,374.30999999999995,365.23870877192974,255.0000596038916,299.4444444444444,299.4444444444443,299.44444444444446,317.8405185185184,304.99999999999994,198.5813068063478,296.1111111111112
374.30999999999995,374.30999999999995,374.30999999999995,224.30999999999995,224.30999999999972,224.30999999999995,224.30999999999995,224.30999999999995,224.30999999999995,340.3850769489639,224.30999999999995
374.30999999999995,374.30999999999995,374.30999999999995,365.69000000000005,365.69000000000057,307.3930280731472,308.9157777777779,305.0,291.80111111111114,185.3850769489639,257.83099707940653
374.30999999999995,374.30999999999995,374.30999999999995,224.30999999999995,224.30999999999995,158.718083037964,146.08422222222208,150.0,183.19888888888815,269.6149230510361,246.64005701585248
374.30999999999995,374.30999999999995,80.69000000000005,283.7544444444437,303.75444444444474,296.281916962036,308.9157777777779,305.0,271.8011111111118,185.3850769489639,218.6244159365182
374.30999999999995,374.30999999999995,374.30999999999995,171.2455555555564,151.2455555555554,158.718083037964,153.91577777777798,150.0,274.30999999999995,274.3073409684949,255.00000000000006
374.30999999999995,374.30999999999995,374.30999999999995,326.24555555555617,306.2455555555554,313.718083037964,374.30999999999995,374.30999999999995,180.69000000000005,180.69265903150512,199.99999999999994
374.30999999999995,374.30999999999995,374.30999999999995,374.30999999999995,374.30999999999995,374.30999999999995,374.30999999999995,374.30999999999995,374.30999999999995,374.3073409684949,355.00000000000006
