c[1],c[2],c[3],c[4],c[5],c[6],c[7],c[8],c[9],c[10],c[11],c[12],c[13],c[14],c[15],c[16],c[17],c[18],c[19],c[20],c[21],c[22],c[23],c[24],c[25],c[26],c[27],c[28],c[29],c[30],c[31],c[32],c[33],c[34],c[35],c[36],c[37],c[38],c[39],c[40],c[41],c[42],c[43],c[44],c[45],c[46],c[47],c[48],c[49],p[1],p[2],p[3],p[4],p[5],p[6],p[7],p[8],p[9],p[10],p[11],p[12],p[13],p[14],p[15],p[16],p[17],p[18],p[19],p[20],p[21],p[22],p[23],p[24],p[25],p[26],p[27],p[28],p[29],p[30],p[31],p[32],p[33],p[34],p[35],p[36],p[37],p[38],p[39],p[40],p[41],p[42],p[43],p[44],p[45],p[46],p[47],p[48],p[49],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
257.93925663865656,257.93925663865656,257.93925663865656,257.93925663865656,0.0,86.5,0.0,452.89874885230995,452.89874885230995,452.89874885230995,452.89874885230995,452.89874885230995,452.89874885230995,0.0,0.0,747.7351823358464,747.7351823358464,0.0,0.0,667.6581046763879,0.0,67.6,154.8,1.4,133.5,0.0,1350.5015401964358,1350.5015401964358,3.948474690061778,3.948474690061778,0.0,0.0,690.2665894906099,690.2665894906099,690.2665894906099,690.2665894906099,1807.1023119854694,696.7117002549691,816.0111858779985,701.1378891263879,0.0,701.1378891263879,701.1378891263879,0.0,3.6335750753941887,0.0,4234.300924914325,1339.451192276388,1339.451192276388,1.1588485263879325,1.1588485263879325,1.1588485263879325,1.1588485263879325,0.0,86.70115147361207,0.0,11.373151473612069,11.373151473612069,11.373151473612069,11.373151473612069,11.373151473612069,11.373151473612069,0.0,0.0,5.198848526387933,5.198848526387933,0.0,0.0,2.52,0.0,67.80115147361207,155.00115147361208,1.6011514736120676,133.70115147361207,0.0,38.81884852638794,38.81884852638794,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.0,22.968848526387934,22.968848526387934,22.968848526387934,22.968848526387934,41.378848526387934,3.3988485263879324,7.598848526387933,3.76,0.008659754997762111,3.76,3.76,0.008659754997762111,0.20115147361206756,0.0,441.4861514736121,27.0,27.0,0.20115147361206756,0.0,0.44700327469348344,70.01970760142018,69.81855612780811,0.0,0.0
2.4810960644578736e7,2.4810960644578736e7,2.4810960644578736e7,2.4810960644578736e7,283.90894014379705,0.0,258.89948133927334,0.0,0.0,0.0,0.0,0.0,0.0,628.9308167128169,615.4084050346811,747.7351823358464,747.7351823358464,622.1685550980121,637.3883168677175,648.3897153842356,335.1096784016449,0.0,0.0,0.0,0.0,1350.5015401964358,0.0,0.0,3837.5169226001362,3837.5169226001362,0.0,262.9005356899245,0.0,0.0,0.0,0.0,1807.1023119854694,696.7117002549691,816.0111858779985,674.6533952704591,674.6533952704591,674.6533952704591,674.6533952704591,674.6533952704591,332.2466392940369,384.4260378525016,4565.013231836875,1174.7601670938998,1174.7601670938998,0.0,0.0,0.0,0.0,2.5188485263879326,0.0,1.2088485263879323,0.0,0.0,0.0,0.0,0.0,0.0,0.9988485263879324,0.5188485263879324,5.198848526387933,5.198848526387933,0.7588485263879324,1.2988485263879324,1.6888485263879323,5.198848526387933,0.0,0.0,0.0,0.0,38.81884852638794,0.0,0.0,133.71884852638792,133.71884852638792,0.0,1.4188485263879325,0.0,0.0,0.0,0.0,41.378848526387934,3.3988485263879324,7.598848526387933,2.618848526387932,2.618848526387932,2.618848526387932,2.618848526387932,2.618848526387932,5.048848526387933,7.778848526387933,490.7726353666896,20.048848526387932,20.048848526387932,0.0,0.0,0.0,0.20115147361206756,0.0,0.0,0.0
0.0,0.0,0.0,0.0,283.90894014379705,0.0,258.89948133927334,0.0,0.0,0.0,0.0,0.0,0.0,628.9308167128169,615.4084050346811,747.7351823358464,747.7351823358464,622.1685550980121,637.3883168677175,648.3897153842356,335.1096784016449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3837.5169226001362,3837.5169226001362,0.0,262.9005356899245,0.0,0.0,0.0,0.0,1807.1023119854694,696.7117002549691,816.0111858779985,674.6533952704591,674.6533952704591,674.6533952704591,674.6533952704591,674.6533952704591,332.2466392940369,384.4260378525016,4302.81225544894,1174.7601670938998,1174.7601670938998,0.0,0.0,0.0,0.0,2.5188485263879326,0.0,1.2088485263879323,0.0,0.0,0.0,0.0,0.0,0.0,0.9988485263879324,0.5188485263879324,5.198848526387933,5.198848526387933,0.7588485263879324,1.2988485263879324,1.6888485263879323,5.198848526387933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.71884852638792,133.71884852638792,0.0,1.4188485263879325,0.0,0.0,0.0,0.0,41.378848526387934,3.3988485263879324,7.598848526387933,2.618848526387932,2.618848526387932,2.618848526387932,2.618848526387932,2.618848526387932,5.048848526387933,7.778848526387933,451.6964838930778,20.048848526387932,20.048848526387932,0.0,0.0,0.0,0.20115147361206756,0.0,0.0,0.0
0.0,0.0,0.0,0.0,283.90894014379705,0.0,258.89948133927334,0.0,0.0,0.0,0.0,0.0,0.0,628.9308167128169,615.4084050346811,747.7351823358464,747.7351823358464,622.1685550980121,637.3883168677175,648.3897153842356,335.1096784016449,0.0,0.0,0.0,0.0,1350.5015401964358,0.0,0.0,3837.5169226001362,3837.5169226001362,0.0,262.9005356899245,0.0,0.0,0.0,0.0,1807.1023119854694,696.7117002549691,816.0111858779985,674.6533952704591,674.6533952704591,674.6533952704591,674.6533952704591,674.6533952704591,332.2466392940369,384.4260378525016,4284.031981836877,1174.7601670938998,1174.7601670938998,0.0,0.0,0.0,0.0,2.5188485263879326,0.0,1.2088485263879323,0.0,0.0,0.0,0.0,0.0,0.0,0.9988485263879324,0.5188485263879324,5.198848526387933,5.198848526387933,0.7588485263879324,1.2988485263879324,1.6888485263879323,5.198848526387933,0.0,0.0,0.0,0.0,38.81884852638794,0.0,0.0,133.71884852638792,133.71884852638792,0.0,1.4188485263879325,0.0,0.0,0.0,0.0,41.378848526387934,3.3988485263879324,7.598848526387933,2.618848526387932,2.618848526387932,2.618848526387932,2.618848526387932,2.618848526387932,5.048848526387933,7.778848526387933,448.8976353666899,20.048848526387932,20.048848526387932,0.0,0.0,0.0,0.20115147361206756,0.0,0.0,0.0
0.0,0.0,0.0,0.0,283.90894014379705,0.0,258.89948133927334,0.0,0.0,0.0,0.0,0.0,0.0,628.9308167128169,615.4084050346811,747.7351823358464,747.7351823358464,622.1685550980121,637.3883168677175,648.3897153842356,335.1096784016449,0.0,0.0,0.0,0.0,1350.5015401964358,0.0,0.0,3837.5169226001362,3837.5169226001362,0.0,262.9005356899245,0.0,0.0,0.0,0.0,1807.1023119854694,696.7117002549691,816.0111858779985,701.1378891263879,674.6533952704591,701.1378891263879,701.1378891263879,674.6533952704591,332.2466392940369,384.4260378525016,4261.060602673067,1174.7601670938998,1174.7601670938998,0.0,0.0,0.0,0.0,2.5188485263879326,0.0,1.2088485263879323,0.0,0.0,0.0,0.0,0.0,0.0,0.9988485263879324,0.5188485263879324,5.198848526387933,5.198848526387933,0.7588485263879324,1.2988485263879324,1.6888485263879323,5.198848526387933,0.0,0.0,0.0,0.0,38.81884852638794,0.0,0.0,133.71884852638792,133.71884852638792,0.0,1.4188485263879325,0.0,0.0,0.0,0.0,41.378848526387934,3.3988485263879324,7.598848526387933,3.76,2.618848526387932,3.76,3.76,2.618848526387932,5.048848526387933,7.778848526387933,445.47418094585373,20.048848526387932,20.048848526387932,0.0,0.0,0.0,0.20115147361206756,0.0,0.0,0.0
3.624052564633391,3.624052564633391,3.624052564633391,3.624052564633391,283.90894014379705,0.0,258.89948133927334,3.6412258716930213,3.6412258716930213,3.6412258716930213,3.6412258716930213,3.6412258716930213,3.6412258716930213,642.8554085263879,625.6209381263878,794.321788526388,794.321788526388,622.1685550980121,637.3883168677175,648.3897153842356,335.1096784016449,0.0,0.0,0.0,0.0,0.0,0.0,1350.5015401964358,3837.5169226001362,3837.5169226001362,0.0,262.9005356899245,3.6774220736121483,3.6774220736121483,3.6774220736121483,3.6774220736121483,1807.1023119854694,696.7117002549691,816.0111858779985,727.6252528590131,701.1378891263879,727.6252528590131,727.6252528590131,701.1378891263879,332.2466392940369,384.4260378525016,3949.3091276901987,1174.7601670938998,1174.7601670938998,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,2.5188485263879326,0.20115147361206756,1.2088485263879323,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,1.6,0.96,7.200000000000001,7.200000000000001,0.7588485263879324,1.2988485263879324,1.6888485263879323,5.198848526387933,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.010328869176167293,0.0,38.81884852638794,133.71884852638792,133.71884852638792,0.20115147361206756,1.4188485263879325,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,41.378848526387934,3.3988485263879324,7.598848526387933,4.901151473612067,3.76,4.901151473612067,4.901151473612067,3.76,5.048848526387933,7.778848526387933,399.0134544208362,20.048848526387932,20.048848526387932,0.0,0.0,0.0,33.878156394703325,33.67700492109126,0.0,0.0
0.0,0.0,0.0,0.0,283.90894014379705,0.0,258.89948133927334,3.6412258716930213,3.6412258716930213,3.6412258716930213,3.6412258716930213,3.6412258716930213,3.6412258716930213,628.9308167128169,615.4084050346811,747.7351823358464,747.7351823358464,622.1685550980121,637.3883168677175,648.3897153842356,335.1096784016449,0.0,0.0,0.0,0.0,0.0,1604.0807123013878,1350.5015401964358,3837.5169226001362,3837.5169226001362,0.0,262.9005356899245,0.0,0.0,0.0,0.0,1807.1023119854694,696.7117002549691,816.0111858779985,754.1172554916384,674.6533952704591,754.1172554916384,754.1172554916384,674.6533952704591,332.2466392940369,384.4260378525016,3566.059751302262,1174.7601670938998,1174.7601670938998,0.010577714268770183,0.010577714268770183,0.010577714268770183,0.010577714268770183,2.5188485263879326,0.20115147361206756,1.2088485263879323,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.9988485263879324,0.5188485263879324,5.198848526387934,5.198848526387934,0.7588485263879324,1.2988485263879324,1.6888485263879323,5.198848526387933,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.010328869176167293,52.025000000000006,38.81884852638794,133.71884852638792,133.71884852638792,0.20115147361206756,1.4188485263879325,0.0,0.0,0.0,0.0,41.378848526387934,3.3988485263879324,7.598848526387933,6.042302947224135,2.618848526387932,6.042302947224135,6.042302947224135,2.618848526387932,5.048848526387933,7.778848526387933,341.89730294722415,20.048848526387932,20.048848526387932,0.0,0.0,0.0,80.45966322097308,80.25851174736101,0.0,0.0
3.624052564633391,3.624052564633391,3.624052564633391,3.624052564633391,0.0,0.0,0.0,392.06871148046605,392.06871148046605,392.06871148046605,392.06871148046605,392.06871148046605,392.06871148046605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.5015401964358,1350.5015401964358,1350.5015401964358,4575.225853882164,4575.225853882164,0.0,0.0,1147.6246374716552,1147.6246374716552,1147.6246374716552,1147.6246374716552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3182.8103749143256,0.0,0.0,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.0,0.20115147361206756,0.0,8.178848526387933,8.178848526387933,8.178848526387933,8.178848526387933,8.178848526387933,8.178848526387933,0.0,0.0,0.008626557233863862,0.008626557233863862,0.008683916960175043,0.0,0.0,0.010550437361967688,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,38.81884852638794,38.81884852638794,38.81884852638794,171.18136773640035,171.18136773640035,0.20115147361206756,0.0,46.860844165384776,46.860844165384776,46.860844165384776,46.860844165384776,0.0,0.0,0.008595886210020453,0.0,0.008659754997762111,0.0,0.0,0.008659754997762111,0.0,0.0,284.78115147361206,0.008439553108150203,0.008439553108150203,0.0,0.0,0.0,0.20115147361206756,0.0,0.0,0.0
3.624052564633391,3.624052564633391,3.624052564633391,3.624052564633391,0.0,0.0,0.0,392.06871148046605,392.06871148046605,392.06871148046605,392.06871148046605,392.06871148046605,392.06871148046605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.5015401964358,1350.5015401964358,3837.5169226001362,3837.5169226001362,92.4,0.0,1299.7892378688696,1299.7892378688696,1299.7892378688696,1299.7892378688696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799.560998526389,0.0,0.0,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.0,0.20115147361206756,0.0,8.178848526387933,8.178848526387933,8.178848526387933,8.178848526387933,8.178848526387933,8.178848526387933,0.0,0.0,0.0,0.0,0.008683916960175043,0.0,0.0,0.0,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.20115147361206756,0.0,38.81884852638794,38.81884852638794,133.71884852638792,133.71884852638792,92.60115147361208,0.0,54.78399563899684,54.78399563899684,54.78399563899684,54.78399563899684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.665,0.008439553108150203,0.008439553108150203,0.0,0.0,0.0,100.40230294722414,0.0,100.20115147361207,0.0
0.0,0.0,0.0,0.0,283.90894014379705,0.0,258.89948133927334,0.0,0.0,0.0,0.0,0.0,0.0,628.9308167128169,615.4084050346811,747.7351823358464,747.7351823358464,622.1685550980121,637.3883168677175,648.3897153842356,335.1096784016449,0.0,0.0,0.0,0.0,1350.5015401964358,0.0,1350.5015401964358,3837.5169226001362,3837.5169226001362,0.0,262.9005356899245,0.0,0.0,0.0,0.0,1807.1023119854694,696.7117002549691,816.0111858779985,674.6533952704591,674.6533952704591,674.6533952704591,674.6533952704591,674.6533952704591,332.2466392940369,384.4260378525016,2416.311622138452,1174.7601670938998,1174.7601670938998,0.0,0.0,0.0,0.0,2.5188485263879326,0.0,1.2088485263879323,0.0,0.0,0.0,0.0,0.0,0.0,0.9988485263879324,0.5188485263879324,5.198848526387933,5.198848526387933,0.7588485263879324,1.2988485263879324,1.6888485263879323,5.198848526387933,0.0,0.0,0.0,0.0,38.81884852638794,0.0,38.81884852638794,133.71884852638792,133.71884852638792,0.0,1.4188485263879325,0.0,0.0,0.0,0.0,41.378848526387934,3.3988485263879324,7.598848526387933,2.618848526387932,2.618848526387932,2.618848526387932,2.618848526387932,2.618848526387932,5.048848526387933,7.778848526387933,170.54884852638793,20.048848526387932,20.048848526387932,0.0,21.846607265250235,0.0,0.0,0.0,0.0,0.0
