Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
50.0,250.0,250.0,250.0,250.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.77160493826707,5.652053413962221,100.0,100.0,100.0,100.0,100.0
1000.0,1000.0,1000.0,1000.0,865.0,950.0000000000005,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,961.1111111111111,950.0
1000.0,1000.0,1000.0,1000.0,999.9999999999999,899.9999999999999,900.0,899.9999999999999,899.9999999999999,899.9999999999999,899.9999999999999,899.9999999999999,899.9999999999999,899.9999999999999,899.9999999999999,899.9999999999999,900.0,900.0,900.0,900.0
1000.0,1000.0,1000.0,1000.0,920.0,880.0,880.0,880.0,830.0,880.0,880.0000000000001,1000.0,880.0,880.0,880.0,880.0,880.0000000000002,880.0,880.0,880.0
1000.0,1000.0,1000.0,1000.0,1000.0,900.0,900.0,900.0,1000.0,900.0,899.9999999999999,544.8103448275865,900.0,900.0,899.9999999999999,900.0,899.9999999999998,900.0,900.0,900.0
1000.0,1000.0,1000.0,1000.0,1000.0,949.9999999999999,950.0,950.0,1000.0,950.0000000000002,950.0,605.1896551724136,950.0,950.0,950.0,950.0000000000002,950.0,950.0,950.0,950.0
1000.0,1000.0,910.0000000000001,910.0000000000005,910.0000000000001,1000.0,986.1111111111111,975.0,500.0,1000.0,1000.0,444.8103448275863,1000.0,1000.0,1000.0,999.9999999999999,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,999.9999999999999,999.9999999999999,1000.0,899.9999999999999,900.0,900.0,649.9999999999994,900.0,900.0,650.0,899.9999999999999,900.0,900.0,900.0,900.0,900.0,900.0,900.0
1000.0,900.0,900.0,900.0,900.0,750.0,750.0,750.0,1000.0,800.0,800.0,1000.0,800.0,800.0,500.0,800.0,800.0,811.1111111111111,800.0,811.1111111111111
1000.0,850.0,824.2690058479532,800.0,800.0,900.0,900.0,900.0,900.0,700.0,700.0,900.0,675.0000000000003,680.5555555555557,900.0,711.1111111111113,711.1111111111111,700.0,700.0,700.0
1000.0,905.7199906036942,850.0,850.0,850.0,436.1111111111112,450.0,450.0,361.1111111111113,800.0,649.9999999999999,361.1111111111111,800.0,800.0,345.38973922902505,456.473922902494,663.8888888888889,686.1111111111111,625.0000000000001,625.0
1000.0,1000.0,710.0,706.691190341445,750.0,800.0,800.0,800.0,800.0,700.0,760.0,800.0,700.0,700.0,800.0,750.0,661.1111111111111,638.8888888888889,700.0,700.0
1000.0,1000.0,815.634129609741,789.4736842105264,750.0,761.1111111111111,789.4736842105264,750.0,789.4736842105264,700.0,750.0,750.0,700.0,700.0,750.0,700.0,700.0,700.0,700.0,700.0
1000.0,1000.0,877.6975139589862,784.9462365591397,730.0,730.0,730.0,730.0,791.6374269005848,680.0,741.1111111111111,741.1111111111111,680.0,680.0,730.0,680.0,680.0,680.0,680.0,680.0
1000.0,1000.0,736.8421052631579,700.0,700.0,750.0,750.0,727.3154677950164,750.0,711.1111111111111,750.0,750.0,711.1111111111115,700.0,750.0,700.0,700.0,575.0,575.0,571.8287526427061
1000.0,855.3911205073996,850.0,850.0,850.0,450.0000000000001,450.0,483.7956433160946,450.0,611.1111111111111,476.1111111111112,550.0,636.1111111111109,661.1111111111111,536.1111111111111,475.0,475.00000000000006,600.0,575.0,503.17124735729385
1000.0,811.0994397759275,850.0,800.0,800.0,900.0,900.0,900.0,900.0,850.0,900.0,700.0,850.0,819.4444444444443,475.0,700.0000000000001,700.0,575.0,600.0,671.8287526427061
1000.0,900.0,900.0,900.0,900.0,850.0,850.0,800.0,854.8883040935673,700.0000000000001,910.0,800.0,964.1782407407409,455.55555555555566,625.0,825.0,825.0000000000006,950.0,925.0,853.1712473572942
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,300.0,152.55584795321624,475.0,500.0,900.0,210.82175925925912,580.5555555555554,394.8611111111113,500.0,425.0,325.0,275.0,375.00000000000045
1000.0,1000.0,1000.0,1000.0,1000.0,600.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,885.8217592592591,930.5555555555558,807.9861111111109,985.0,850.0,950.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,950.0,1000.0,500.0,600.0,950.0,625.0,449.9999999999998,950.0,575.0,470.2777777777778,950.0,437.5,535.0000000000002,455.0,325.0,374.9999999999998
1000.0,1000.0,1000.0,850.0,1000.0,999.9999999999999,821.6374269005846,849.9999999999998,899.9999999999999,1000.0,950.0,900.0,899.9999999999998,1000.0,900.0000000000001,999.9999999999999,939.9999999999995,1000.0,1000.0,900.0
1000.0,1000.0,1000.0,975.0,761.1111111111106,400.0,578.3625730994152,761.1111111111113,850.0,225.0,200.0,850.0,300.0,224.99999999999974,850.0,225.0,224.9999999999999,285.0,325.0,225.0
1000.0,900.000000000017,924.9999999999998,950.0,1000.0,1000.0,932.7485380116959,1000.0,900.0000000000001,1000.0,950.0,900.0000000000001,1000.0,1000.0,900.0000000000001,1000.0,1000.0,940.0,1000.0,1000.0
