c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
5929.324230769232,2303.2953846153846,2087.973846153846,5551.085730769232,4198.783846153847,1964.703076923077,352.7692307692308,202.76923076923077,152.76923076923077,318.92307692307696,352.7692307692308,152.76923076923077,2.769230769230769,0.0,6.153846153846153,208.30769230769232,102.76923076923077,102.76923076923077,0.0
5206.279519230769,2084.7015384615393,2087.973846153846,4809.559038461539,4198.783846153847,1964.703076923077,315.0,184.46153846153857,152.76923076923077,281.1538461538462,352.7692307692308,152.76923076923077,0.0,0.0,0.0,208.30769230769232,102.76923076923077,102.76923076923077,0.0
4494.659326923077,2303.2953846153846,2087.973846153846,4100.673067307693,3720.1532692307687,1964.703076923077,277.2307692307692,202.76923076923077,152.76923076923077,243.38461538461542,315.0,152.76923076923077,0.0,0.0,0.0,203.30769230769232,102.76923076923077,97.76923076923077,0.0
3813.6328846153847,2031.430769230769,2087.973846153846,4809.559038461539,3663.614423076925,1733.8807692307694,239.46153846153845,180.0,152.76923076923077,281.1538461538462,310.5384615384617,135.0,0.0,0.0,0.0,208.30769230769232,102.76923076923077,102.76923076923077,0.0
4494.659326923077,1763.4753846153847,1842.5807692307694,5551.085730769232,4142.245000000003,1964.703076923077,277.2307692307692,157.23076923076923,135.0,318.92307692307696,348.3076923076925,152.76923076923077,0.0,0.0,0.0,157.76923076923055,0.0,52.230769230769,102.76923076923077
5206.279519230769,1685.943076923078,2087.973846153846,5473.37889423077,4198.783846153847,1964.703076923077,315.0,150.6153846153847,152.76923076923077,315.0,352.7692307692308,152.76923076923077,0.0,0.0,0.0,208.30769230769232,102.76923076923077,102.76923076923077,0.0
5929.324230769232,1771.0883760683757,2087.973846153846,4735.927298076924,4198.783846153847,1964.703076923077,352.7692307692308,157.88034188034183,152.76923076923077,277.2307692307692,352.7692307692308,152.76923076923077,0.0,0.0,0.0,301.0427350427352,92.7350427350429,102.76923076923077,102.76923076923077
5206.279519230769,1507.5085470085464,2087.973846153846,5473.37889423077,3720.1532692307687,1733.8807692307694,315.0,135.11111111111106,152.76923076923077,315.0,315.0,135.0,0.0,0.0,0.0,179.35042735042748,102.76923076923077,73.81196581196593,0.0
5929.324230769232,1771.0883760683757,2087.973846153846,6221.497653846155,4198.783846153847,1964.703076923077,352.7692307692308,157.88034188034183,152.76923076923077,352.7692307692308,352.7692307692308,152.76923076923077,2.215384615384611,0.0,5.538461538461533,311.0769230769231,102.76923076923077,102.76923076923077,102.76923076923077
5206.279519230769,1507.5085470085464,1842.5807692307694,5473.37889423077,3720.1532692307687,1733.8807692307694,315.0,135.11111111111106,135.0,315.0,315.0,135.0,0.0,61.230769230769255,0.0,0.0,0.0,0.0,0.0
5206.279519230769,1248.4471794871788,1598.4307692307693,5221.974423076923,3720.1532692307687,9.935667176498066e7,315.0,112.34188034188028,117.23076923076923,302.30769230769226,315.0,0.0,52.33846153846156,59.11111111111108,0.0,0.0,0.0,0.0,0.0
5929.324230769232,30.29538461538461,1842.5807692307694,5970.093182692308,4198.783846153847,1964.703076923077,352.7692307692308,2.769230769230769,135.0,340.07692307692304,352.7692307692308,152.76923076923077,102.76923076923077,0.0,0.0,311.0769230769231,102.76923076923077,102.76923076923077,102.76923076923077
