c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
9.944927568087414e7,1112.0,695.5,1607.04,1138.96,0.0,0.0,100.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,96.0,0.0,96.0,0.0
1510.33,1337.6,0.0,2080.229694790497,0.0,839.95,100.0,120.0,0.0,128.3493537704651,0.0,65.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
0.0,1464.9175086264086,695.5,0.0,1138.96,650.5,0.0,131.16673988055726,50.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,0.0,695.5,1607.04,0.0,650.5,100.0,0.0,50.0,100.0,0.0,50.0,0.0,0.0,0.0,36.78934799999979,36.78934799999979,0.0,0.0
1510.33,0.0,0.0,1607.04,1138.96,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1112.0,695.5,0.0,1543.1225,650.5,0.0,100.0,50.0,0.0,135.0,50.0,0.0,0.0,0.0,71.60123199999998,71.60123199999998,0.0,0.0
1510.33,0.0,695.5,1607.04,0.0,839.95,100.0,0.0,50.0,100.0,0.0,65.0,0.0,0.0,0.0,130.87802800000009,100.0,30.878028000000086,0.0
2063.54875,2273.0,0.0,0.0,1903.9430941549995,0.0,135.0,200.0,0.0,0.0,166.12879799999996,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1510.33,2273.0,1100.3597763999999,4691.039929704994,0.0,650.5,100.0,200.0,80.30836,274.69163999999967,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,2034.1999999999998,1302.7097764,0.0,3787.4926892500034,839.95,100.0,180.0,95.30836,0.0,320.0953000000003,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,2273.0,1506.709114,5911.689694742984,0.0,1030.0,100.0,200.0,110.30836,336.988581152106,0.0,80.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
2063.54875,2273.0,1711.5084516,0.0,2851.785,839.95,135.0,200.0,125.30836,0.0,245.0,65.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,2034.1999999999998,0.0,1607.04,2426.9975,650.5,100.0,180.0,0.0,100.0,210.0,50.0,0.0,0.0,0.0,65.30836,65.30836,0.0,0.0
1825.6782808749988,2034.1999999999998,1845.3500000000001,0.0,2851.785,650.5,119.95085999999992,180.0,135.0,0.0,245.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,2273.0,2052.5,2191.710769926399,3282.1974999999998,0.0,100.0,200.0,150.0,135.02831671605236,280.0,0.0,0.0,0.0,0.0,212.18885940339032,100.0,12.188859403390325,100.0
2063.54875,0.0,2052.5,2783.728933915198,3722.9224999999997,1931.5,135.0,0.0,150.0,170.02831671605236,315.0,150.0,0.0,0.0,0.0,134.66238965482717,100.0,34.662389654827166,0.0
1689.621294031898,2273.0,0.0,2191.710769926399,4166.46,1931.5,111.34306328394769,200.0,0.0,135.02831671605236,350.0,150.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
2242.8400440318983,2273.0,2052.5,1607.5126449263985,3722.9224999999997,1827.3053914000022,146.34306328394769,200.0,150.0,100.02831671605236,315.0,141.97886000000017,0.0,0.0,0.0,100.0,100.0,0.0,0.0
2817.02170193529,2273.0,2052.5,2191.2381250000003,4166.46,1931.5,181.34306328394769,200.0,150.0,135.0,350.0,150.0,0.0,0.0,0.0,300.0,100.0,100.0,100.0
2242.8400440318983,2034.1999999999998,1845.3500000000001,1607.04,3722.9224999999997,1736.65,146.34306328394769,180.0,135.0,100.0,315.0,135.0,0.0,0.0,0.0,42.47098117434075,0.0,0.0,42.47098117434075
1689.621294031898,1999.2165304216223,1639.0,1607.04,3282.1974999999998,0.0,111.34306328394769,177.07006117434025,120.0,100.0,280.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
2242.8400440318983,2238.0165304216225,0.0,0.0,2851.785,650.5,146.34306328394769,197.07006117434025,0.0,0.0,245.0,50.0,0.0,0.0,0.0,64.64855108342397,64.64855108342397,0.0,0.0
0.0,0.0,695.5,1690.496875,2426.9975,650.5,0.0,0.0,50.0,105.0,210.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,1112.0,0.0,0.0,2009.71,0.0,100.0,100.0,0.0,0.0,175.0,0.0,0.0,14.667214000000115,0.0,0.0,0.0,0.0,0.0
