Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
800.0,800.0,800.0,800.0,800.0,800.0,481.62618100000026,449.97553477046506
800.0,800.0,800.0,578.6856771111112,481.6316900000001,466.2326689999997,323.3683099999997,355.0189562295349
800.0,800.0,800.0,800.0,344.87036399999994,392.33238065713255,394.3251708270693,388.96289611944275
800.0,531.6053259999999,522.2218792379153,531.6053259999999,481.6053259999999,478.572243907957,444.50771489149525,481.6053260000002
800.0,600.3540622151156,528.47379,421.52621,528.4737900000008,421.52621000000113,421.5262100000002,428.47379
800.0,571.699384,571.699384,371.699384,371.699384,421.699384,371.6993840000001,371.699384
800.0,800.0,800.0,361.7146379999999,277.06098599999996,277.06098599999996,407.93901399999993,427.06098599999996
800.0,800.0,550.564399,249.43560100000005,299.4356010000001,449.4356010000001,369.4356010000002,299.4356010000001
800.0,800.0,800.0,257.1394600000001,407.1394600000001,186.50944000000004,308.2682579999999,387.86054000000024
800.0,800.0,577.802066723423,369.79817,249.79817000000037,448.37149222222195,382.943078740741,339.7981699999997
800.0,800.0,800.0,2.81501000000003,242.81501000000011,47.18498999999997,72.70967674074052,229.888048847894
800.0,800.0,614.84582,454.21579999999994,264.84582,464.84582,464.84582000000023,264.84582
800.0,800.0,651.8937800000001,607.1678399999998,451.8937800000001,503.73623999999995,501.8937800000001,496.9296742222301
800.0,800.0,714.678482222223,596.2540811111112,385.02457000000004,385.02457000000004,385.02457000000004,385.02457000000004
800.0,800.0,800.0,800.0,278.9715288462572,209.15638,190.67044725182893,241.93920388055733
800.0,800.0,800.0,800.0,800.0,251.00036,255.82718725182866,259.3089336291206
800.0,800.0,800.0,800.0,800.0,728.18569,723.3588627481711,276.8143100000001
348.32488000000023,348.32488,328.62182777777696,348.32488,348.32488,348.32488,348.32488,348.32488
199.00259000000005,199.00259000000005,199.00259000000005,199.00259000000005,199.00259000000005,199.00259000000005,199.00259000000005,184.65434671605217
800.0,800.0,800.0,800.0,800.0,339.0333611111112,352.4698650581648,387.12381554171156
800.0,800.0,800.0,800.0,800.0,379.2626,360.2303171640581,377.32427554171204
800.0,478.09851000000003,478.09851000000003,478.09851000000003,535.3169234056033,316.90148999999997,328.09851000000003,318.83981445828806
800.0,548.285226,526.711022984307,546.6333531111113,348.28522599999997,348.28522599999997,386.71477400000003,386.71477400000003
800.0,800.0,800.0,800.0,419.83360700000003,369.83360700000003,419.8336070000001,419.8336070000001
