
The msp objective value list is: 
[11962.548813622467, 11937.932894388348, 11921.81473752126, 11850.673720311572]
The list of gammas it figured out packed into columns of a matrix is: 
24×4 Matrix{Float64}:
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    483.882  483.882
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    475.384  475.384  475.384
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    428.859
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 500.0    500.0    500.0    500.0
 462.549  462.549  462.549  462.549
The termination status is: 0

c[(1, 1)] = 1510.33
c[(2, 1)] = 1112.0
c[(3, 1)] = 9.977219464740774e7
c[(4, 1)] = 1607.04
c[(5, 1)] = 1138.96
c[(6, 1)] = 650.5
c[(1, 2)] = 1510.33
c[(2, 2)] = 1112.0
c[(3, 2)] = 0.0
c[(4, 2)] = 1607.04
c[(5, 2)] = 1196.6975
c[(6, 2)] = 650.5
c[(1, 3)] = 1756.4464917524062
c[(2, 3)] = 1112.0
c[(3, 3)] = 0.0
c[(4, 3)] = 1607.04
c[(5, 3)] = 1600.86
c[(6, 3)] = 776.8000000000001
c[(1, 4)] = 2309.6652417524065
c[(2, 4)] = 1112.0
c[(3, 4)] = 0.0
c[(4, 4)] = 2191.2381250000003
c[(5, 4)] = 2009.71
c[(6, 4)] = 966.2500000000001
c[(1, 5)] = 2888.5502943549877
c[(2, 5)] = 1337.6
c[(3, 5)] = 0.0
c[(4, 5)] = 2783.2268750000003
c[(5, 5)] = 2426.9975
c[(6, 5)] = 1157.5
c[(1, 6)] = 3480.7065443549877
c[(2, 6)] = 1566.5
c[(3, 6)] = 0.0
c[(4, 6)] = 3403.7812500000005
c[(5, 6)] = 2851.785
c[(6, 6)] = 1349.35
c[(1, 7)] = 4106.872846957569
c[(2, 7)] = 1798.7
c[(3, 7)] = 0.0
c[(4, 7)] = 4039.916875000001
c[(5, 7)] = 3282.1974999999998
c[(6, 7)] = 1542.3999999999999
c[(1, 8)] = 4741.382899560151
c[(2, 8)] = 2034.1999999999998
c[(3, 8)] = 0.0
c[(4, 8)] = 4696.8275
c[(5, 8)] = 3722.9224999999997
c[(6, 8)] = 1736.65
c[(1, 9)] = 5411.414149560151
c[(2, 9)] = 2273.0
c[(3, 9)] = 0.0
c[(4, 9)] = 5377.110000000001
c[(5, 9)] = 4166.46
c[(6, 9)] = 1931.5
c[(1, 10)] = 4741.382899560151
c[(2, 10)] = 2034.1999999999998
c[(3, 10)] = 0.0
c[(4, 10)] = 4696.8275
c[(5, 10)] = 3722.9224999999997
c[(6, 10)] = 1736.65
c[(1, 11)] = 4106.872846957569
c[(2, 11)] = 1798.7
c[(3, 11)] = 0.0
c[(4, 11)] = 4039.916875000001
c[(5, 11)] = 3282.1974999999998
c[(6, 11)] = 1542.3999999999999
c[(1, 12)] = 3480.7065443549877
c[(2, 12)] = 1566.5
c[(3, 12)] = 0.0
c[(4, 12)] = 3403.7812500000005
c[(5, 12)] = 2851.785
c[(6, 12)] = 1349.35
c[(1, 13)] = 2888.5502943549877
c[(2, 13)] = 1337.6
c[(3, 13)] = 0.0
c[(4, 13)] = 2783.2268750000003
c[(5, 13)] = 2426.9975
c[(6, 13)] = 1157.5
c[(1, 14)] = 2309.6652417524065
c[(2, 14)] = 1112.0
c[(3, 14)] = 0.0
c[(4, 14)] = 2191.2381250000003
c[(5, 14)] = 2009.71
c[(6, 14)] = 966.2500000000001
c[(1, 15)] = 1756.4464917524062
c[(2, 15)] = 1112.0
c[(3, 15)] = 0.0
c[(4, 15)] = 1607.04
c[(5, 15)] = 1600.86
c[(6, 15)] = 776.8000000000001
c[(1, 16)] = 1510.33
c[(2, 16)] = 1237.823425281161
c[(3, 16)] = 0.0
c[(4, 16)] = 1607.04
c[(5, 16)] = 1196.6975
c[(6, 16)] = 650.5
c[(1, 17)] = 1510.33
c[(2, 17)] = 1112.0
c[(3, 17)] = 0.0
c[(4, 17)] = 1607.04
c[(5, 17)] = 1138.96
c[(6, 17)] = 650.5
c[(1, 18)] = 1510.33
c[(2, 18)] = 1112.0
c[(3, 18)] = 0.0
c[(4, 18)] = 1607.04
c[(5, 18)] = 1138.96
c[(6, 18)] = 650.5
c[(1, 19)] = 1510.33
c[(2, 19)] = 1337.6
c[(3, 19)] = 0.0
c[(4, 19)] = 2048.725129937428
c[(5, 19)] = 1138.96
c[(6, 19)] = 650.5
c[(1, 20)] = 1510.33
c[(2, 20)] = 1112.0
c[(3, 20)] = 0.0
c[(4, 20)] = 1607.04
c[(5, 20)] = 1138.96
c[(6, 20)] = 650.5
c[(1, 21)] = 1510.33
c[(2, 21)] = 1112.0
c[(3, 21)] = 0.0
c[(4, 21)] = 1607.04
c[(5, 21)] = 1138.96
c[(6, 21)] = 650.5
c[(1, 22)] = 1510.33
c[(2, 22)] = 1112.0
c[(3, 22)] = 0.0
c[(4, 22)] = 1607.04
c[(5, 22)] = 1138.96
c[(6, 22)] = 650.5
c[(1, 23)] = 1510.33
c[(2, 23)] = 1112.0
c[(3, 23)] = 0.0
c[(4, 23)] = 1607.04
c[(5, 23)] = 1138.96
c[(6, 23)] = 650.5
c[(1, 24)] = 1510.33
c[(2, 24)] = 1112.0
c[(3, 24)] = 0.0
c[(4, 24)] = 1607.04
c[(5, 24)] = 1138.96
c[(6, 24)] = 650.5
p[(1, 1)] = 100.0
p[(2, 1)] = 100.0
p[(3, 1)] = 0.0
p[(4, 1)] = 100.0
p[(5, 1)] = 100.0
p[(6, 1)] = 50.0
p[(1, 2)] = 100.0
p[(2, 2)] = 100.0
p[(3, 2)] = 0.0
p[(4, 2)] = 100.0
p[(5, 2)] = 105.0
p[(6, 2)] = 50.0
p[(1, 3)] = 115.57083380007316
p[(2, 3)] = 100.0
p[(3, 3)] = 0.0
p[(4, 3)] = 100.0
p[(5, 3)] = 140.0
p[(6, 3)] = 60.0
p[(1, 4)] = 150.57083380007316
p[(2, 4)] = 100.0
p[(3, 4)] = 0.0
p[(4, 4)] = 135.0
p[(5, 4)] = 175.0
p[(6, 4)] = 75.0
p[(1, 5)] = 185.57083380007316
p[(2, 5)] = 120.0
p[(3, 5)] = 0.0
p[(4, 5)] = 170.0
p[(5, 5)] = 210.0
p[(6, 5)] = 90.0
p[(1, 6)] = 220.57083380007316
p[(2, 6)] = 140.0
p[(3, 6)] = 0.0
p[(4, 6)] = 205.0
p[(5, 6)] = 245.0
p[(6, 6)] = 105.0
p[(1, 7)] = 255.57083380007316
p[(2, 7)] = 160.0
p[(3, 7)] = 0.0
p[(4, 7)] = 240.0
p[(5, 7)] = 280.0
p[(6, 7)] = 120.0
p[(1, 8)] = 290.57083380007316
p[(2, 8)] = 180.0
p[(3, 8)] = 0.0
p[(4, 8)] = 275.0
p[(5, 8)] = 315.0
p[(6, 8)] = 135.0
p[(1, 9)] = 325.57083380007316
p[(2, 9)] = 200.0
p[(3, 9)] = 0.0
p[(4, 9)] = 310.0
p[(5, 9)] = 350.0
p[(6, 9)] = 150.0
p[(1, 10)] = 290.57083380007316
p[(2, 10)] = 180.0
p[(3, 10)] = 0.0
p[(4, 10)] = 275.0
p[(5, 10)] = 315.0
p[(6, 10)] = 135.0
p[(1, 11)] = 255.57083380007316
p[(2, 11)] = 160.0
p[(3, 11)] = 0.0
p[(4, 11)] = 240.0
p[(5, 11)] = 280.0
p[(6, 11)] = 120.0
p[(1, 12)] = 220.57083380007316
p[(2, 12)] = 140.0
p[(3, 12)] = 0.0
p[(4, 12)] = 205.0
p[(5, 12)] = 245.0
p[(6, 12)] = 105.0
p[(1, 13)] = 185.57083380007316
p[(2, 13)] = 120.0
p[(3, 13)] = 0.0
p[(4, 13)] = 170.0
p[(5, 13)] = 210.0
p[(6, 13)] = 90.0
p[(1, 14)] = 150.57083380007316
p[(2, 14)] = 100.0
p[(3, 14)] = 0.0
p[(4, 14)] = 135.0
p[(5, 14)] = 175.0
p[(6, 14)] = 75.0
p[(1, 15)] = 115.57083380007316
p[(2, 15)] = 100.0
p[(3, 15)] = 0.0
p[(4, 15)] = 100.0
p[(5, 15)] = 140.0
p[(6, 15)] = 60.0
p[(1, 16)] = 100.0
p[(2, 16)] = 111.15455897882634
p[(3, 16)] = 0.0
p[(4, 16)] = 100.0
p[(5, 16)] = 105.0
p[(6, 16)] = 50.0
p[(1, 17)] = 100.0
p[(2, 17)] = 100.0
p[(3, 17)] = 0.0
p[(4, 17)] = 100.0
p[(5, 17)] = 100.0
p[(6, 17)] = 50.0
p[(1, 18)] = 100.0
p[(2, 18)] = 100.0
p[(3, 18)] = 0.0
p[(4, 18)] = 100.0
p[(5, 18)] = 100.0
p[(6, 18)] = 50.0
p[(1, 19)] = 100.0
p[(2, 19)] = 120.0
p[(3, 19)] = 0.0
p[(4, 19)] = 126.46187806201871
p[(5, 19)] = 100.0
p[(6, 19)] = 50.0
p[(1, 20)] = 100.0
p[(2, 20)] = 100.0
p[(3, 20)] = 0.0
p[(4, 20)] = 100.0
p[(5, 20)] = 100.0
p[(6, 20)] = 50.0
p[(1, 21)] = 100.0
p[(2, 21)] = 100.0
p[(3, 21)] = 0.0
p[(4, 21)] = 100.0
p[(5, 21)] = 100.0
p[(6, 21)] = 50.0
p[(1, 22)] = 100.0
p[(2, 22)] = 100.0
p[(3, 22)] = 0.0
p[(4, 22)] = 100.0
p[(5, 22)] = 100.0
p[(6, 22)] = 50.0
p[(1, 23)] = 100.0
p[(2, 23)] = 100.0
p[(3, 23)] = 0.0
p[(4, 23)] = 100.0
p[(5, 23)] = 100.0
p[(6, 23)] = 50.0
p[(1, 24)] = 100.0
p[(2, 24)] = 100.0
p[(3, 24)] = 0.0
p[(4, 24)] = 100.0
p[(5, 24)] = 100.0
p[(6, 24)] = 50.0
h[(1, 1)] = 0.0
h[(1, 2)] = 0.0
h[(1, 3)] = 0.0
h[(1, 4)] = 0.0
h[(1, 5)] = 0.0
h[(1, 6)] = 0.0
h[(1, 7)] = 0.0
h[(1, 8)] = 0.0
h[(1, 9)] = 0.0
h[(1, 10)] = 90.0
h[(1, 11)] = 90.0
h[(1, 12)] = 90.0
h[(1, 13)] = 90.0
h[(1, 14)] = 90.0
h[(1, 15)] = 90.0
h[(1, 16)] = 90.0
h[(1, 17)] = 90.0
h[(1, 18)] = 90.0
h[(1, 19)] = 90.0
h[(1, 20)] = 100.0
h[(1, 21)] = 100.0
h[(1, 22)] = 100.0
h[(1, 23)] = 100.0
h[(1, 24)] = 100.0
g_plus[(1, 1)] = 0.0
g_plus[(1, 2)] = 0.0
g_plus[(1, 3)] = 0.0
g_plus[(1, 4)] = 0.0
g_plus[(1, 5)] = 0.0
g_plus[(1, 6)] = 0.0
g_plus[(1, 7)] = 0.0
g_plus[(1, 8)] = 0.0
g_plus[(1, 9)] = 100.0
g_plus[(1, 10)] = 0.0
g_plus[(1, 11)] = 0.0
g_plus[(1, 12)] = 0.0
g_plus[(1, 13)] = 0.0
g_plus[(1, 14)] = 0.0
g_plus[(1, 15)] = 0.0
g_plus[(1, 16)] = 0.0
g_plus[(1, 17)] = 0.0
g_plus[(1, 18)] = 0.0
g_plus[(1, 19)] = 11.11111111111111
g_plus[(1, 20)] = 0.0
g_plus[(1, 21)] = 0.0
g_plus[(1, 22)] = 0.0
g_plus[(1, 23)] = 0.0
g_plus[(1, 24)] = 100.0
g_minus[(1, 1)] = 0.0
g_minus[(1, 2)] = 0.0
g_minus[(1, 3)] = 0.0
g_minus[(1, 4)] = 0.0
g_minus[(1, 5)] = 0.0
g_minus[(1, 6)] = 0.0
g_minus[(1, 7)] = 0.0
g_minus[(1, 8)] = 0.0
g_minus[(1, 9)] = 0.0
g_minus[(1, 10)] = 0.0
g_minus[(1, 11)] = 0.0
g_minus[(1, 12)] = 0.0
g_minus[(1, 13)] = 0.0
g_minus[(1, 14)] = 0.0
g_minus[(1, 15)] = 0.0
g_minus[(1, 16)] = 0.0
g_minus[(1, 17)] = 0.0
g_minus[(1, 18)] = 0.0
g_minus[(1, 19)] = 0.0
g_minus[(1, 20)] = 0.0
g_minus[(1, 21)] = 0.0
g_minus[(1, 22)] = 0.0
g_minus[(1, 23)] = 0.0
g_minus[(1, 24)] = 0.0
dr[(1,)] = 203.9290762138437
dr[(2,)] = 208.94501988804222
dr[(3,)] = 162.86953538724697
dr[(4,)] = 46.231146469160194
dr[(5,)] = 1.1921283331307677
dr[(6,)] = 20.95370266650457
dr[(7,)] = 40.71527699987837
dr[(8,)] = 60.47685133325217
dr[(9,)] = 300.0
dr[(10,)] = 60.47685133325217
dr[(11,)] = 40.71527699987837
dr[(12,)] = 20.95370266650457
dr[(13,)] = 1.1921283331307677
dr[(14,)] = 30.53876280178406
dr[(15,)] = 189.72012095368154
dr[(16,)] = 300.0
dr[(17,)] = 272.8473009072718
dr[(18,)] = 261.17176457744836
dr[(19,)] = 300.0
dr[(20,)] = 201.2929295896722
dr[(21,)] = 279.7027678010361
dr[(22,)] = 205.54400714171788
dr[(23,)] = 238.69003396474614
dr[(24,)] = 235.23464601950832
μ[(1, 1)] = 67.9763587379479
μ[(2, 1)] = 67.9763587379479
μ[(3, 1)] = 67.9763587379479
μ[(1, 2)] = 69.64833996268074
μ[(2, 2)] = 69.64833996268074
μ[(3, 2)] = 69.64833996268074
μ[(1, 3)] = 54.28984512908232
μ[(2, 3)] = 54.28984512908232
μ[(3, 3)] = 54.28984512908232
μ[(1, 4)] = 15.410382156386731
μ[(2, 4)] = 15.410382156386731
μ[(3, 4)] = 15.410382156386731
μ[(1, 5)] = 0.3973761110435892
μ[(2, 5)] = 0.3973761110435892
μ[(3, 5)] = 0.3973761110435892
μ[(1, 6)] = 6.984567555501523
μ[(2, 6)] = 6.984567555501523
μ[(3, 6)] = 6.984567555501523
μ[(1, 7)] = 13.571758999959457
μ[(2, 7)] = 13.571758999959457
μ[(3, 7)] = 13.571758999959457
μ[(1, 8)] = 20.15895044441739
μ[(2, 8)] = 20.15895044441739
μ[(3, 8)] = 20.15895044441739
μ[(1, 9)] = 100.0
μ[(2, 9)] = 100.0
μ[(3, 9)] = 100.0
μ[(1, 10)] = 20.15895044441739
μ[(2, 10)] = 20.15895044441739
μ[(3, 10)] = 20.15895044441739
μ[(1, 11)] = 13.571758999959457
μ[(2, 11)] = 13.571758999959457
μ[(3, 11)] = 13.571758999959457
μ[(1, 12)] = 6.984567555501523
μ[(2, 12)] = 6.984567555501523
μ[(3, 12)] = 6.984567555501523
μ[(1, 13)] = 0.3973761110435892
μ[(2, 13)] = 0.3973761110435892
μ[(3, 13)] = 0.3973761110435892
μ[(1, 14)] = 10.179587600594687
μ[(2, 14)] = 10.179587600594687
μ[(3, 14)] = 10.179587600594687
