Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
1000.0,980.0000000000001,937.5000000000007,980.0,980.0000000000002,980.0,991.1111111111113,989.8611111111114,980.0,127.5,127.5
160.00000000000006,160.0000000000001,162.5000000000004,160.0000000000001,160.00000000000009,160.0,160.00000000000009,160.0000000000001,160.00000000000006,177.5,177.5
210.0000000000001,210.0000000000002,210.0000000000002,210.0000000000002,212.50000000000006,210.0000000000002,210.00000000000006,210.0000000000001,227.5,227.5,227.5
1000.0,920.0,960.0,925.782163742705,917.5000000000002,960.0000000000003,960.0000000000003,957.4999999999994,247.49999999999994,247.49999999999994,247.49999999999994
210.0000000000001,210.0000000000002,210.0000000000002,210.0000000000002,212.50000000000023,210.0000000000003,210.00000000000023,210.0000000000001,227.5,227.5,227.5
150.0000000000005,160.0000000000001,150.00000000000023,160.0000000000001,152.5,160.0000000000001,152.50000000000003,177.5,177.5,177.5,177.5
1000.0,980.0,1000.0,980.0000000000001,1000.0,980.0,1000.0,50.0,127.5,127.5,127.5
200.0000000000009,192.5,200.00000000000045,192.5000000000001,185.00000000000057,210.0000000000002,202.50000000000017,210.0000000000001,210.00000000000006,210.0000000000001,227.5
1000.0,930.0890899122759,870.0000000000005,912.8289473684059,766.476608187136,726.25,754.9999999999999,658.7499999999997,680.0,680.0,319.99999999999994
1000.0,982.5,1000.0,1000.0,196.47660818713564,243.75,214.99999999999994,311.2500000000003,288.7037037037038,234.53703703703698,252.5000000000008
1000.0,1000.0,1000.0,167.5,152.5,108.68055555555475,275.00000000000006,109.99999999999955,210.00000000000045,151.40666666666652,142.5
1000.0,1000.0,517.5000000000008,335.0000000000002,345.45321637427173,385.00000000000125,342.50000000000006,395.00000000000057,364.9999999999998,388.5933333333335,350.0
1000.0,1000.0,242.5,235.00000000000045,235.0,245.00000000000068,232.50000000000045,367.49999999999955,309.99999999999983,347.3529079861107,250.0
1000.0,570.0,262.5,315.0,262.5000000000003,315.00000000000034,262.5,207.50000000000045,265.0000000000003,188.7582031250008,330.0
1000.0,1000.0,177.50000000000034,245.0000000000004,235.00000000000003,245.00000000000068,242.50000000000028,242.50000000000045,295.0,402.500000000001,250.0
1000.0,392.4999999999991,320.0,277.4999999999998,327.5,195.0,142.50000000000028,95.62499999999989,145.00000000000045,119.98359374999905,292.5000000000002
1000.0,927.5000000000009,1000.0,947.5000000000006,1000.0,262.5,289.9999999999999,324.9999999999999,286.11111111111046,298.8153428819453,190.55555555555532
1000.0,906.0220211988361,893.6111111111105,862.5000000000005,888.1578947368397,677.2916666666642,680.0,645.0,637.5,671.1846571180547,319.99999999999994
210.0000000000001,192.50000000000102,202.50000000000023,192.50000000000057,200.0000000000003,210.00000000000045,210.00000000000006,210.00000000000014,212.50000000000003,210.00000000000023,227.5
1000.0,940.0,1000.0,980.0000000000005,1000.0,100.0,127.5,127.5,127.5,127.5,127.5
160.00000000000006,160.0000000000001,152.5000000000003,160.00000000000063,150.0000000000005,177.5,177.5,177.5,177.5,177.5,177.5
210.0000000000001,210.0000000000002,200.0000000000006,202.50000000000043,200.0000000000003,200.0000000000006,202.50000000000003,200.00000000000017,227.5,227.5,227.5
1000.0,930.0,1000.0,1000.0,1000.0,968.8194444444468,820.0000000000002,855.0,251.63616498224494,220.0,277.49999999999994
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,235.0000000000001,245.0,253.36383501775504,285.0,227.5
