c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
2103.5987606534077,0.0,0.0,0.0,0.0,0.0,345.0,0.0,45.0,395.0,395.0,45.0,45.0,0.0,100.0,30.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,45.000000000000114,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,590.0,155.0,0.0,0.0,85.00000000000023,0.0,45.0,0.0,0.0,0.0
0.0,0.0,0.0,17.729999999999997,0.0,0.0,45.0,45.0,45.0,1510.0,45.0,45.0,36.0,0.0,90.0,480.0,145.0,145.0,145.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.4349999999999987,0.0,0.0,0.0,45.0,0.0,845.0,0.0,0.0,85.5,0.0,0.0,190.0,145.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,638.8888888888891,0.0,0.0,40.5,0.0,0.0,335.0,145.0,0.0,145.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,305.0,0.0,0.0,0.0,0.0,0.0,335.0,145.0,0.0,145.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,237.47198547979792,145.0,0.0,47.47198547979792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,205.0,9.444444444444798,0.0,0.0,0.0,0.0,190.0,145.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,119.99999999999943,74.99999999999943,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
