Column1,Column2,Column3,Column4,Column5
500.0,500.0,500.0,500.0,361.7324677450998
500.0,500.0,500.0,368.9044677304619,368.9044677304619
500.0,500.0,447.84135882049486,447.84135882049486,447.84135882049486
500.0,500.0,423.29160047768335,423.29160047768335,423.29160047768335
