Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,1000.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,1000.0,1000.0,710.0,660.0,720.0,716.089990375361,700.0,170.0
1000.0,1000.0,1000.0,132.09335899903647,132.09335899903647,130.0,133.9100096246389,150.0,150.0
1000.0,0.0,56.66666666666663,97.09335899903647,97.09335899903647,95.00000000000011,97.09335899903648,100.0,100.0
1000.0,786.1111111111111,857.7777777777778,822.9066410009635,822.9066410009635,824.9999999999999,822.9066410009635,50.0,49.999999999999986
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.00000000000006,150.0
1000.0,920.0,820.0,820.0,820.0000000000001,826.1111111111114,825.2978291091841,740.0,210.0
315.3703703703704,350.0,350.0,350.0,350.0,350.0,350.0,350.0,244.99999999999994
1000.0,950.0,993.3333333333333,1000.0,958.2044701101474,1000.0,280.7266602502408,300.0,300.0
1000.0,1000.0,1000.0,90.0,131.79552988985256,90.0,143.63330125120456,121.11111111111109,150.0
1000.0,1000.0,550.0,328.2044701101476,339.0177521120746,319.99999999999966,349.2733397497592,330.00000000000006,355.0
1000.0,1000.0,570.0,220.0,315.0,220.0,220.0,194.99999999999983,220.0
1000.0,1000.0,1000.0,187.9066410009635,165.0,200.0,350.0,380.00000000000017,355.0
1000.0,1000.0,1000.0,184.99999999999997,300.0,300.0,300.0,343.9712196820239,343.9712196820239
1000.0,350.0,350.0,305.0,200.0,200.0000000000001,200.0000000000001,195.0,195.0
1000.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
1000.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
191.84210526315724,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,250.0,250.0,250.0
