Column1,Column2,Column3,Column4,Column5
500.0,500.0,422.1599433806856,422.1599433806856,422.1599433806856
500.0,500.0,500.0,396.69484732961007,396.69484732961007
500.0,500.0,437.1878074676148,437.1878074676148,437.1878074676148
500.0,500.0,500.0,500.0,413.6521539542216
