Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,1000.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,1000.0,1000.0,750.0,705.0,719.9999999999997,719.9999999999998,719.9999999999995,170.0
1000.0,1000.0,1000.0,100.0,110.0,130.00000000000034,130.00000000000023,130.00000000000045,150.0
1000.0,0.0,8.204470110147554,8.204470110147668,70.0,95.00000000000034,97.09335899903661,100.0,100.0
1000.0,875.0,822.9066410009635,822.9066410009634,831.1111111111111,824.9999999999997,822.9066410009634,49.999999999999986,49.999999999999986
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,831.1111111111111,820.0,820.0,820.0,826.1111111111114,821.1111111111113,740.0,250.0
315.3703703703704,350.0,350.0,350.0,350.0,350.0,349.99999999999943,337.81164280521887,200.0
1000.0,1000.0,1000.0,945.793817576505,975.0,1000.0,187.50000000000063,274.4331561019641,280.55555555555554
1000.0,1000.0,1000.0,144.20618242349497,115.0,90.0,350.0,184.4331561019642,261.1111111111111
1000.0,1000.0,550.0,244.20618242349497,326.111111111111,319.99999999999966,200.0,355.5668438980359,313.8888888888889
1000.0,1000.0,570.0,466.9049286876161,314.99999999999994,220.0,370.0000000000001,370.0,370.0
1000.0,1000.0,1000.0,1000.0,200.0,200.0,200.0000000000001,200.0,215.0
1000.0,1000.0,1000.0,390.0,210.0000000000001,300.0000000000001,300.0,300.0000000000001,171.1111111111111
1000.0,350.0,350.0,95.20789473684226,290.00000000000006,200.0000000000001,200.0000000000001,200.0,325.6610136452243
1000.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
1000.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,50.0,43.572784447941046,50.0,50.0,50.0,50.0,50.0,50.0
1000.0,1000.0,991.7772545580888,1000.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
191.84210526315724,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,250.0,250.0,250.0
