Column1,Column2,Column3,Column4,Column5
1000.0,1000.0,50.0,50.0,50.0
1000.0,1000.0,973.4861111111107,100.0,100.0
150.0,150.0,150.0,150.0,150.0
1000.0,1000.0,991.1111111111111,169.99999999999997,170.0
1000.0,31.111111111111086,28.888888888888914,62.3749999999995,150.0
1000.0,837.5634517766493,825.0,825.0000000000001,100.0
50.0,50.0,50.0,50.0,50.0
150.0,150.0,150.0,150.0,150.0
