Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,646.3441396296296
587.5287800000001,587.5287800000001,587.5287800000001,587.5287800000001,587.5287800000001,587.5287800000001,587.5287800000001,587.5287800000001,577.0194603703704
1000.0,1000.0,1000.0,532.5,488.1206599999997,490.3696511111109,501.82178,545.6870405555553,550.9417003703703
1000.0,710.9898400000001,710.9898400000001,554.68838,599.0677200000003,595.9898400000001,585.3666000000001,441.5013394444447,436.2466796296297
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,589.9030316666657,595.1576914814808
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,727.2547700000005,727.2547700000003
559.2738600000001,559.2738600000001,559.2738600000001,559.2738600000001,559.2738600000001,559.2738600000001,559.2738600000001,559.2738600000001,559.2738600000001
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,732.7168100000004,732.7168100000002
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,605.0,605.0
1000.0,1000.0,1000.0,1000.0,684.4295400000001,462.54102999999986,524.1974799553028,515.1806299999998,515.18063
1000.0,1000.0,1000.0,1000.0,1000.0,589.7670899999999,530.0473800446969,537.12749,537.1274899999999
553.6801999999999,553.6801999999999,553.6801999999999,553.6801999999999,553.6801999999999,553.6801999999999,553.6801999999999,553.6801999999999,553.6801999999999
1000.0,1000.0,1000.0,1000.0,1000.0,586.400168888889,608.50297,608.50297,573.3855400000001
1000.0,1000.0,604.86112,604.86112,604.86112,512.597581111111,449.55330555555554,449.55330555555554,449.5533055555556
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,584.9014999999999,584.9014999999999,620.0189299999997
581.71776,581.71776,581.71776,581.71776,581.71776,581.71776,581.71776,581.71776,581.71776
1000.0,1000.0,1000.0,1000.0,1000.0,529.30215,537.26233,513.7565910756398,489.8797599999997
1000.0,699.5252499999998,699.5252499999998,699.5252499999998,699.5252499999998,559.5252499999998,544.5252499999998,561.6140400354714,621.2928400000003
1000.0,649.0299999999999,649.0299999999999,649.0299999999999,649.0299999999999,649.0299999999999,649.0299999999999,605.7650655555556,605.7650655555556
1000.0,1000.0,1000.0,1000.0,468.57606111111113,469.4049500000001,469.4049500000001,496.91109555555533,496.91109555555533
1000.0,1000.0,1000.0,644.2395100000002,556.1795100000003,556.1795100000003,555.3506211111113,599.4444444444446,599.4444444444446
1000.0,1000.0,1000.0,1000.0,1000.0,447.2065399999999,426.7966711111113,347.2065399999999,429.1095055555554
1000.0,1000.0,671.2835100000001,671.2835100000001,671.2835100000001,587.7597211111115,613.2726700000002,636.2164900000002,583.5115555555558
1000.0,1000.0,612.2780899999999,612.2780899999999,612.2780899999999,612.2780899999999,612.2780899999999,612.2780899999999,612.2780899999999
