Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,700.0,700.0,676.9444444444445,697.4203703703707,692.3076923076923
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,463.05555555555554,442.5796296296293,447.6923076923076
1000.0,1000.0,1000.0,620.0,604.9999999999999,415.0,416.8018518518519,617.5796296296292,618.8108970395352
1000.0,750.0,750.0,575.0,600.0,750.0,748.0555555555555,531.3888888888894,530.0601830508613
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,473.6111111111109,474.93981694913884
650.0,650.0,646.4055555555556,650.0,650.0,650.0,650.0,650.0,649.99999337755
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,505.0000125826551
1000.0,1000.0,850.0,850.0,850.0,850.0,850.0,850.0,634.9999874173451
1000.0,1000.0,930.0,891.1111111111111,600.0000000000002,750.0,750.0,750.0,715.0
1000.0,1000.0,125.0,220.0,635.0,500.0,500.0,500.0,496.11111111111086
1000.0,1000.0,900.0,900.0,600.0,670.0,670.0,670.0,670.0
1000.0,1000.0,1000.0,1000.0,650.0,650.0,638.0555555555555,638.0555555555555,638.0555602395464
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,670.0,670.0,669.9999950694835
1000.0,1000.0,1000.0,1000.0,700.0,650.0,638.0555555555555,638.0555555555554,638.0555602395463
1000.0,1000.0,1000.0,500.0,492.00000000000006,631.1111111111111,631.9444444444445,631.9444444444446,631.9444397604537
1000.0,950.0,950.0,650.0,701.1111111111111,510.0,509.5833333333333,562.0833333333333,608.0555602395461
1000.0,1000.0,1000.0,1000.0,1000.0,700.0,700.0,650.0,567.560195633517
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,567.4398043664833
650.0,650.0,650.0,650.0,650.0,650.0,650.0,649.9999999999999,648.6713067446275
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,547.5,547.5
1000.0,1000.0,1000.0,1000.0,1000.0,350.0,360.0,457.50000000000006,457.5
1000.0,1000.0,1000.0,800.0,800.0,755.0,745.0,650.0,650.0
1000.0,1000.0,1000.0,850.0,850.0,850.0,850.0,822.5,822.5
