c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
5940.140697115386,2049.2038461538446,2095.6105769230767,6232.709891826924,4205.742451923077,604.6298076923075,353.36538461538464,181.53846153846143,153.3653846153846,353.36538461538464,353.36538461538464,46.63461538461537,3.3653846153846265,0.0,7.478632478632504,297.52136752136755,103.36538461538463,87.42521367521364,103.36538461538463
5205.683365384615,1773.9230769230755,1841.9846153846156,5472.782740384616,4427.511201923077,836.5846153846154,315.0,158.1730769230768,135.0,315.0,370.86538461538464,65.0,0.0,0.0,0.0,210.09615384615387,103.36538461538463,103.36538461538463,0.0
4483.313774038461,1581.441239316241,1692.0721153846152,4724.142007211538,4247.713338675213,1069.5432692307695,276.63461538461536,141.59188034188048,124.13461538461537,276.63461538461536,356.6773504273504,83.36538461538463,3.3653846153846265,0.0,0.0,210.09615384615387,0.0,103.36538461538463,103.36538461538463
5205.683365384615,1314.2294871794886,1945.5596153846157,4004.066899038461,3761.528002136751,1303.9096153846158,315.0,118.22649572649586,142.5,238.26923076923072,318.31196581196576,101.73076923076925,0.0,0.0,0.0,195.09615384615387,103.36538461538463,88.36538461538463,0.0
5940.140697115386,1581.441239316241,2199.185576923077,3310.060420673076,3941.325865384615,1540.2721153846157,353.36538461538464,141.59188034188048,160.8653846153846,199.90384615384608,332.5,120.09615384615388,0.0,0.0,0.0,160.81196581196582,103.36538461538463,54.08119658119658,0.0
5540.698990384615,1853.4337606837628,2199.185576923077,3483.0049091880337,4427.511201923077,1778.2500000000007,332.5,164.95726495726512,160.8653846153846,209.65811965811963,370.86538461538464,138.4615384615385,3.3653846153846265,0.0,0.0,191.82692307692287,85.09615384615363,103.36538461538463,0.0
6275.156322115386,2130.2070512820533,2199.185576923077,4187.143639155983,4427.511201923077,1540.2721153846157,370.86538461538464,188.32264957264977,160.8653846153846,248.02350427350427,370.86538461538464,120.09615384615388,0.0,0.0,0.0,210.09615384615387,103.36538461538463,103.36538461538463,0.0
5540.698990384615,2039.5089743589722,1945.5596153846157,4907.2187473290605,4427.511201923077,1539.0346153846149,332.5,180.72649572649556,142.5,286.3888888888889,370.86538461538464,119.99999999999996,3.3653846153846265,0.0,0.0,38.931623931623946,35.56623931623932,0.0,0.0
5540.698990384615,1764.4068376068356,1692.0721153846152,5665.991732104702,3941.325865384615,1777.0009615384613,332.5,157.36111111111092,124.13461538461537,324.75427350427356,332.5,138.36538461538458,0.0,0.0,0.0,3.3653846153846265,0.0,0.0,0.0
6275.156322115386,2039.5089743589722,9.897241920562902e7,6425.91888354701,4427.511201923077,2015.5673076923078,370.86538461538464,180.72649572649556,3.3653846153846265,363.1196581196582,370.86538461538464,156.73076923076923,0.0,0.0,0.0,313.4615384615385,103.36538461538463,103.36538461538463,103.36538461538463
5540.698990384615,1764.4068376068356,1240.9940170940238,5665.991732104702,3941.325865384615,40.350961538461675,332.5,157.36111111111092,90.98290598290647,324.75427350427356,332.5,3.3653846153846265,0.0,26.709401709401593,0.0,0.0,0.0,0.0,0.0
6275.156322115386,36.817307692307814,1490.238782051289,6425.91888354701,4427.511201923077,2015.567307692308,370.86538461538464,3.3653846153846265,109.3482905982911,363.1196581196582,370.86538461538464,156.73076923076925,20.673076923076806,0.0,0.2670940170938465,313.4615384615385,103.36538461538463,103.36538461538463,103.36538461538463
5540.698990384615,1070.673076923077,0.0,5665.991732104702,3941.325865384615,40.35096153846187,332.5,96.63461538461537,0.0,324.75427350427356,332.5,3.3653846153846416,17.067307692307722,0.0,0.0,0.0,0.0,0.0,0.0
4806.241658653846,36.817307692307814,647.2740384615382,5651.389957264948,3941.325865384615,604.6298076923075,294.13461538461536,3.3653846153846265,46.63461538461537,324.01709401709354,332.5,46.63461538461537,13.701923076923094,103.36538461538463,0.0,0.0,0.0,0.0,0.0
5540.698990384615,2349.9999999999995,43.11057692307707,6411.317108707257,4427.511201923077,40.350961538461675,332.5,206.73076923076923,3.3653846153846265,362.3824786324782,370.86538461538464,3.3653846153846265,103.36538461538463,0.0,6.463675213675515,313.4615384615385,103.36538461538463,103.36538461538463,103.36538461538463
4806.241658653846,36.817307692307814,756.2211538461567,5651.389957264948,3941.325865384615,604.6298076923075,294.13461538461536,3.3653846153846265,54.80769230769252,324.01709401709354,332.5,46.63461538461537,94.18269230769204,0.0,0.0,106.73076923076925,103.36538461538463,0.0,0.0
4107.084807692307,2349.9999999999995,43.11057692307707,4893.382717681615,4026.892318376069,604.6298076923075,255.76923076923072,206.73076923076923,3.3653846153846265,285.6517094017089,339.25213675213683,46.63461538461537,90.81730769230741,0.0,0.0,106.73076923076925,103.36538461538463,0.0,0.0
4107.084807692307,2429.2173076923077,892.0846153846154,5651.389957264948,4321.771645299152,40.350961538461675,255.76923076923072,213.36538461538464,65.0,324.01709401709354,362.52136752136806,3.3653846153846265,87.45192307692278,0.0,0.0,210.09615384615387,103.36538461538463,103.36538461538463,0.0
4806.241658653846,2150.234615384615,1138.233653846154,6411.317108707257,4427.511201923077,664.136538461539,294.13461538461536,190.0,83.36538461538463,362.3824786324782,370.86538461538464,51.34615384615388,84.08653846153815,0.0,0.0,124.54059829059865,103.36538461538463,17.809829059829397,0.0
5540.698990384615,2429.2173076923073,1386.259615384616,6579.3433293269245,4427.511201923077,896.0913461538468,332.5,213.3653846153846,101.73076923076925,370.86538461538464,370.86538461538464,69.71153846153851,80.72115384615353,0.0,0.0,210.09615384615387,103.36538461538463,103.36538461538463,0.0
6275.156322115386,2429.2173076923073,1138.233653846154,6579.3433293269245,4427.511201923077,685.9961538461558,370.86538461538464,213.3653846153846,83.36538461538463,370.86538461538464,370.86538461538464,53.07692307692324,77.3557692307689,0.0,0.0,106.73076923076925,103.36538461538463,0.0,0.0
6275.156322115386,2150.234615384615,892.0846153846154,5819.4161778846155,4427.511201923077,604.6298076923075,370.86538461538464,190.0,65.0,332.5,370.86538461538464,46.63461538461537,73.99038461538427,0.0,0.0,93.26923076923093,89.9038461538463,0.0,0.0
6148.144903846155,1873.0923076923075,647.2740384615382,6579.3433293269245,4383.644855769231,604.6298076923075,364.2307692307693,166.63461538461536,46.63461538461537,370.86538461538464,367.4038461538462,46.63461538461537,70.62499999999964,0.0,0.0,106.73076923076925,103.36538461538463,0.0,0.0
5413.687572115385,1600.7307692307688,647.2740384615382,5819.4161778846155,4427.511201923077,604.6298076923075,325.86538461538464,143.26923076923072,46.63461538461537,332.5,370.86538461538464,46.63461538461537,67.25961538461502,0.0,0.0,3.3653846153846265,0.0,0.0,0.0
