Column1
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
50.0
150.0
250.0
300.0
350.0
370.0
350.0
250.0
150.0
36.73080000000641
0.0
0.0
0.0
0.0
0.0
50.0
