Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,1000.0,999.9999999999999,1000.0,1000.0,1000.0,999.9999999999999,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999999998,1000.0
1000.0,1000.0,1000.0,949.9999999999998,949.9999999999997,975.0000000000001,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,949.9999999999999,900.0000000000001
1000.0,1000.0,930.0,966.1111111111111,966.1111111111112,930.0,930.0,930.0,930.0000000000002,930.0,930.0,930.0,929.9999999999999,930.0,930.0,930.0,930.0,930.0,569.9999999999999,646.7506350550342
1000.0,1000.0,971.1111111111111,950.0,950.0000000000001,950.0,950.0,950.0,961.1111111111115,950.0,950.0,950.0,950.0000000000002,950.0000000000001,949.9999999999999,950.0,950.0,950.0,563.1770018410891,550.0000000000002
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999999997,1000.0,1000.0,1000.0,1000.0,999.9999999999998,1000.0,1000.0,591.9711463070402,600.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999999997,1000.0,999.9999999999997,1000.0,1000.0,953.6688741721841,953.6688741721841,953.6688741721841,964.883176592235,961.0770396330634,932.9010056448149,973.2198600089539,450.0,493.1382538338463
1000.0,1000.0,999.9999999999998,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0000000000002,950.0000000000001,950.0000000000001,950.0,950.0,550.0,550.0
1000.0,1000.0,1000.0,960.0,950.0000000000002,950.0000000000001,850.0,850.0,900.0000000000002,850.0,849.9999999999999,850.0,850.0,850.0,850.0000000000002,850.0,850.0,850.0,625.0,553.8888888888888
1000.0,1000.0,800.0,800.0,800.0,900.0,750.0,750.0,700.0000000000002,688.8888888888889,525.0,425.0,575.0000000000001,750.0,574.9999999999998,750.0,750.0,750.0,649.9999999999993,650.0
1000.0,1000.0,850.0,850.0,850.0,425.0,686.1111111111111,750.0,586.1111111111109,486.1111111111111,739.3853427895831,825.0,600.0,650.0,600.0000000000002,650.0,650.0,650.0,505.0000000000016,525.0
960.0,1000.0,1000.0,710.0,710.0,800.0,638.8888888888889,489.83702128300274,577.7777777777778,738.8888888888889,457.34042553194513,386.1111111111111,536.1111111111111,667.5480995194908,524.9999999999995,675.0,675.0,575.0,700.0,700.0000000000001
986.6804083235179,1000.0,1000.0,750.0,750.0,750.0,678.8703130061546,725.0245647201491,647.2222222222222,486.11111111111114,747.2222222222226,750.0,688.8888888888888,663.8736638507296,700.0000000000005,657.3740939828308,618.1705257125792,723.0278392217787,461.1111111111112,507.2222222222222
1000.0,1000.0,1000.0,744.8979591836735,744.8979591836735,744.8979591836735,540.8163265306123,529.9754352798509,607.7777777777779,730.0,507.7777777777775,458.71968783081695,506.1111111111114,511.69611307420496,507.8050419754287,537.6259060171693,616.0330425576723,493.5387143730931,730.0,687.7777777777778
1000.0,1000.0,1000.0,700.0,700.0,750.0,714.1836734693877,725.0245647201491,647.2222222222221,486.1111111111111,747.2222222222225,750.0,688.8888888888886,683.303886925795,747.1949580245712,657.3740939828307,618.1705257125792,723.0278392217787,496.1111111111104,507.2222222222222
