Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,50.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,1000.0,1000.0,720.0,720.0,717.9066410009635,717.9066410009635,730.5555555555554,170.0
1000.0,1000.0,1000.0,130.0,130.0,132.09335899903647,132.09335899903647,119.44444444444451,150.0
1000.0,0.0,70.0,97.09335899903647,95.0,97.09335899903647,97.09335899903647,100.0,100.0
1000.0,875.0,831.1111111111111,822.9066410009635,825.0,822.9066410009635,822.9066410009635,50.0,49.999999999999986
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,786.1111111111111,820.0,820.0000000000001,820.0,828.2044701101478,828.2044701101477,740.0,250.0
315.3703703703704,350.0,255.55555555555554,350.0,350.0,350.0,350.0,350.0,197.14824561403452
1000.0,1000.0,540.0,800.1872951459345,696.7213114754098,909.0909090909056,909.0909090909091,249.11100903160568,181.66666666666663
1000.0,1000.0,380.0,299.81270485406554,358.27868852459017,280.9090909090944,280.9090909090909,150.0,335.0
1000.0,1000.0,550.0,428.79677605066206,513.2786885245902,420.9090909090944,420.9090909090908,400.0,427.8517543859655
1000.0,1000.0,570.0,266.20322394933794,418.27868852459017,220.00000000000028,220.0,220.0000000000001,220.0000000000001
1000.0,1000.0,1000.0,179.90788716177317,86.72131147540983,200.0000000000001,200.0,355.0,289.44444444444446
1000.0,1000.0,1000.0,141.20322394933794,51.111111111111086,300.0,300.0,343.9712196820239,264.44444444444446
1000.0,350.0,350.0,333.79677605066206,335.0,200.0000000000001,200.0000000000001,195.0,325.55555555555554
1000.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
1000.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
191.84210526315724,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,250.0,250.0,250.0
